Season,Player,Club,Position,Minutes,Goals,Assists,YellowCards,RedCards,CleanSheets,Threat,Creativity,Influence
2023-24,Douglas Luiz Soares de Paulo,Aston Villa,Midfielder,2994,9,5,12,0,6,381.0,867.0,761.8
2023-24,Jhon Durán,Aston Villa,Forward,461,5,1,5,0,0,165.0,55.2,190.2
2023-24,Kortney Hause,Aston Villa,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Tim Iroegbunam,Aston Villa,Midfielder,157,0,0,0,0,0,0.0,4.0,18.6
2023-24,Boubacar Kamara,Aston Villa,Midfielder,1653,0,1,7,1,7,44.0,292.7,256.2
2023-24,Ezri Konsa Ngoyo,Aston Villa,Defender,3069,1,1,5,0,7,223.0,170.6,554.4
2023-24,Emiliano Martínez Romero,Aston Villa,Goalkeeper,3015,0,0,4,0,8,0.0,20.0,802.0
2023-24,John McGinn,Aston Villa,Midfielder,3000,6,5,9,1,7,360.0,690.7,640.4
2023-24,Tyrone Mings,Aston Villa,Defender,30,0,0,0,0,0,5.0,13.0,3.6
2023-24,Robin Olsen,Aston Villa,Goalkeeper,405,0,0,0,0,0,0.0,0.0,194.6
2023-24,Jaden Philogene-Bidace,Aston Villa,Midfielder,3,0,0,0,0,0,2.0,0.3,0.4
2023-24,Jacob Ramsey,Aston Villa,Midfielder,848,1,1,2,0,0,182.0,159.3,124.0
2023-24,Morgan Sanson,Aston Villa,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Viljami Sinisalo,Aston Villa,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Youri Tielemans,Aston Villa,Midfielder,1613,2,6,3,0,4,136.0,325.4,369.2
2023-24,Bertrand Traoré,Aston Villa,Midfielder,10,0,0,0,0,0,0.0,0.0,3.0
2023-24,Ollie Watkins,Aston Villa,Forward,3222,19,18,4,0,7,1420.0,588.5,1024.6
2023-24,Wesley Moraes Ferreira da Silva,Aston Villa,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Pau Torres,Aston Villa,Defender,2462,2,0,1,0,6,135.0,150.6,479.4
2023-24,Moussa Diaby,Aston Villa,Midfielder,2168,6,11,1,0,8,675.0,617.8,515.4
2023-24,Omari Kellyman,Aston Villa,Midfielder,35,0,0,0,0,0,2.0,0.5,2.6
2023-24,Filip Marschall,Aston Villa,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Nicolò Zaniolo,Aston Villa,Midfielder,824,2,0,7,0,2,357.0,120.1,146.8
2023-24,Oliwier Zych,Aston Villa,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Clément Lenglet,Aston Villa,Defender,1153,0,1,3,0,2,103.0,41.8,250.6
2023-24,Sam Proctor,Aston Villa,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Tommi O'Reilly,Aston Villa,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,James Wright,Aston Villa,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Kaine Kesler-Hayden,Aston Villa,Defender,5,0,0,0,0,0,0.0,0.0,0.0
2023-24,Morgan Rogers,Aston Villa,Midfielder,636,3,1,3,0,2,150.0,118.4,177.8
2023-24,Joe Gauci,Aston Villa,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Finley Munroe,Aston Villa,Defender,3,0,0,0,0,0,0.0,1.0,0.0
2023-24,Kadan Young,Aston Villa,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Lander Emery,Aston Villa,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Jaidon Anthony,Bournemouth,Midfielder,151,0,0,1,0,0,16.0,4.6,9.0
2023-24,Philip Billing,Bournemouth,Midfielder,1385,2,3,3,1,2,267.0,313.5,304.2
2023-24,David Brooks,Bournemouth,Midfielder,271,1,1,1,0,0,113.0,112.4,88.2
2023-24,Ryan Christie,Bournemouth,Midfielder,2908,0,5,6,0,8,351.0,780.2,620.2
2023-24,Lewis Cook,Bournemouth,Midfielder,2787,0,3,5,1,8,67.0,681.9,520.2
2023-24,Siriki Dembélé,Bournemouth,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Ryan Fredericks,Bournemouth,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,James Hill,Bournemouth,Defender,74,0,0,0,0,0,0.0,2.2,32.6
2023-24,Lloyd Kelly,Bournemouth,Defender,1553,0,1,2,0,4,48.0,141.8,279.0
2023-24,Gavin Kilkenny,Bournemouth,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Justin Kluivert,Bournemouth,Midfielder,1910,7,1,5,0,11,619.0,283.2,362.2
2023-24,Jamal Lowe,Bournemouth,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Emiliano Marcondes,Bournemouth,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Chris Mepham,Bournemouth,Defender,613,0,1,2,0,1,27.0,40.0,142.6
2023-24,Kieffer Moore,Bournemouth,Forward,100,1,0,0,0,0,81.0,27.9,37.4
2023-24,Norberto Murara Neto,Bournemouth,Goalkeeper,2880,0,0,5,0,7,0.0,0.0,875.2
2023-24,Dango Ouattara,Bournemouth,Midfielder,1214,1,2,3,0,5,332.0,245.4,298.4
2023-24,Ben Pearson,Bournemouth,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Darren Randolph,Bournemouth,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Joe Rothwell,Bournemouth,Midfielder,380,0,0,0,0,0,5.0,63.9,45.8
2023-24,Antoine Semenyo,Bournemouth,Forward,2099,8,4,6,0,8,748.0,411.2,506.8
2023-24,Marcos Senesi,Bournemouth,Defender,2239,4,5,13,0,6,147.0,311.2,735.0
2023-24,Adam Smith,Bournemouth,Defender,2148,0,3,6,0,8,27.0,296.5,336.4
2023-24,Dominic Solanke,Bournemouth,Forward,3325,19,3,3,0,10,1348.0,479.6,902.0
2023-24,Marcus Tavernier,Bournemouth,Midfielder,2118,3,4,3,0,8,460.0,649.4,468.4
2023-24,Hamed Traorè,Bournemouth,Midfielder,44,0,0,0,0,0,30.0,14.8,12.8
2023-24,Mark Travers,Bournemouth,Goalkeeper,360,0,0,0,0,2,0.0,0.0,92.6
2023-24,Illia Zabarnyi,Bournemouth,Defender,3330,1,0,5,0,8,117.0,111.1,686.0
2023-24,Milos Kerkez,Bournemouth,Defender,1966,0,2,4,1,6,150.0,216.5,310.0
2023-24,Ionuț Radu,Bournemouth,Goalkeeper,180,0,0,0,0,0,0.0,0.0,33.0
2023-24,Ben Greenwood,Bournemouth,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Max Aarons,Bournemouth,Defender,1233,0,1,1,0,2,27.0,114.0,179.6
2023-24,Alex Scott,Bournemouth,Midfielder,1003,1,1,3,0,3,116.0,294.7,197.0
2023-24,Tyler Adams,Bournemouth,Midfielder,118,0,0,0,0,0,10.0,14.1,24.6
2023-24,Luis Sinisterra,Bournemouth,Midfielder,685,2,2,0,0,1,343.0,251.4,221.4
2023-24,Romain Faivre,Bournemouth,Midfielder,37,0,0,1,0,0,13.0,2.5,5.0
2023-24,Max Kinsey,Bournemouth,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Enes Ünal,Bournemouth,Forward,317,2,4,1,0,1,242.0,58.6,142.4
2023-24,Dominic Sadi,Bournemouth,Midfielder,1,0,0,0,0,0,0.0,0.0,0.0
2023-24,Michael Dacosta Gonzalez,Bournemouth,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Callan McKenna,Bournemouth,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Kristoffer Ajer,Brentford,Defender,1826,2,1,5,0,5,223.0,166.6,406.8
2023-24,Ellery Balcombe,Brentford,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Shandon Baptiste,Brentford,Midfielder,222,1,1,1,0,0,60.0,54.8,92.4
2023-24,Mads Bech Sørensen,Brentford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Mads Bidstrup,Brentford,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Sergi Canós Tenés,Brentford,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Nathan Collins,Brentford,Defender,2649,1,1,3,0,7,180.0,151.5,653.8
2023-24,Matthew Cox,Brentford,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Mikkel Damsgaard,Brentford,Midfielder,829,0,4,2,0,5,103.0,179.1,162.6
2023-24,Josh Dasilva,Brentford,Midfielder,22,0,0,0,0,0,14.0,15.4,6.8
2023-24,Halil Dervişoğlu,Brentford,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Mark Flekken,Brentford,Goalkeeper,3285,0,1,3,0,7,0.0,40.3,921.2
2023-24,Charlie Goode,Brentford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Rico Henry,Brentford,Defender,401,0,1,1,0,1,17.0,67.9,72.8
2023-24,Aaron Hickey,Brentford,Defender,713,0,0,5,0,2,37.0,28.4,66.6
2023-24,Vitaly Janelt,Brentford,Midfielder,3054,1,4,8,0,9,285.0,562.5,503.4
2023-24,Mathias Jensen,Brentford,Midfielder,2201,3,4,5,0,9,135.0,689.3,481.2
2023-24,Keane Lewis-Potter,Brentford,Midfielder,1428,3,2,0,0,6,573.0,203.8,280.0
2023-24,Bryan Mbeumo,Brentford,Midfielder,1957,9,7,2,0,5,576.0,572.1,554.2
2023-24,Ben Mee,Brentford,Defender,1272,2,1,1,1,1,118.0,88.2,334.8
2023-24,Christian Nørgaard,Brentford,Midfielder,2504,2,1,8,0,6,316.0,396.2,501.8
2023-24,Frank Onyeka,Brentford,Midfielder,1147,1,2,8,0,1,189.0,178.3,259.0
2023-24,Ethan Pinnock,Brentford,Defender,2521,2,0,1,0,5,221.0,63.4,653.2
2023-24,Mads Roerslev Rasmussen,Brentford,Defender,1975,1,2,1,0,5,94.0,281.3,382.0
2023-24,Kevin Schade,Brentford,Midfielder,327,2,2,0,0,1,100.0,58.3,105.8
2023-24,Thomas Strakosha,Brentford,Goalkeeper,135,0,0,0,0,0,0.0,0.0,42.8
2023-24,Ivan Toney,Brentford,Forward,1449,4,3,5,0,3,524.0,206.5,289.6
2023-24,Ryan Trevitt,Brentford,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Yoane Wissa,Brentford,Forward,2488,12,4,7,0,11,769.0,384.0,592.8
2023-24,Yegor Yarmoliuk,Brentford,Midfielder,670,0,0,2,0,4,127.0,66.9,98.4
2023-24,Mathias Jorgensen,Brentford,Defender,1086,1,0,4,0,2,90.0,94.0,216.0
2023-24,Neal Maupay,Brentford,Forward,1417,6,3,8,0,4,568.0,242.5,325.8
2023-24,Sergio Reguilón,Brentford,Defender,1524,0,6,7,1,5,111.0,436.3,390.2
2023-24,Michael Olakigbe,Brentford,Midfielder,51,0,0,0,0,0,27.0,4.1,4.8
2023-24,Ethan Brierley,Brentford,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Saman Ghoddos,Brentford,Midfielder,728,1,0,5,0,0,45.0,163.8,139.8
2023-24,Ji-Soo Kim,Brentford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Valintino Adedokun,Brentford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Myles Peart-Harris,Brentford,Midfielder,11,0,0,0,0,0,2.0,10.9,2.2
2023-24,Vincent Angelini,Brentford,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Hákon Valdimarsson,Brentford,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Benjamin Fredrick,Brentford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Benjamin Arthur,Brentford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Yunus Konak,Brentford,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Simon Adingra,Brighton,Midfielder,2220,6,1,3,0,4,751.0,507.8,477.6
2023-24,Steven Alzate,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Yasin Ayari,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Facundo Buonanotte,Brighton,Midfielder,1356,3,1,7,0,6,238.0,291.3,254.8
2023-24,Aaron Connolly,Brighton,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Mahmoud Dahoud,Brighton,Midfielder,449,0,1,1,1,1,24.0,127.2,70.4
2023-24,Lewis Dunk,Brighton,Defender,2869,3,1,6,1,5,389.0,205.4,823.0
2023-24,Julio Enciso,Brighton,Midfielder,468,0,2,2,0,0,157.0,131.7,81.0
2023-24,Pervis Estupiñán,Brighton,Defender,1242,2,3,4,0,3,156.0,382.6,350.8
2023-24,Evan Ferguson,Brighton,Forward,1356,6,1,1,0,2,393.0,106.7,275.0
2023-24,Billy Gilmour,Brighton,Midfielder,2116,0,3,8,1,6,104.0,481.5,291.4
2023-24,Pascal Groß,Brighton,Midfielder,3112,4,11,6,0,7,434.0,1674.9,988.6
2023-24,João Pedro Junqueira de Jesus,Brighton,Forward,2037,9,3,2,0,5,932.0,578.8,622.4
2023-24,Michał Karbownik,Brighton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Kacper Kozłowski,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Adam Lallana,Brighton,Midfielder,839,0,1,2,0,2,130.0,248.7,83.0
2023-24,Tariq Lamptey,Brighton,Defender,908,0,3,3,0,1,60.0,173.7,144.6
2023-24,Solly March,Brighton,Midfielder,555,3,1,1,0,2,139.0,126.5,197.4
2023-24,Tom McGill,Brighton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,James Milner,Brighton,Midfielder,770,0,2,3,0,4,61.0,253.5,152.8
2023-24,Kaoru Mitoma,Brighton,Midfielder,1485,3,7,4,0,1,636.0,375.1,327.6
2023-24,Jakub Moder,Brighton,Midfielder,608,0,0,2,0,1,84.0,82.3,87.2
2023-24,Jeremy Sarmiento Morante,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Kjell Scherpen,Brighton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Jason Steele,Brighton,Goalkeeper,1530,0,0,0,0,2,0.0,0.1,382.2
2023-24,Deniz Undav,Brighton,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Jan Paul van Hecke,Brighton,Defender,2368,0,0,4,0,5,175.0,176.4,631.8
2023-24,Joël Veltman,Brighton,Defender,1579,1,1,4,0,3,98.0,97.8,320.8
2023-24,Bart Verbruggen,Brighton,Goalkeeper,1890,0,0,3,0,4,0.0,1.0,541.4
2023-24,Adam Webster,Brighton,Defender,1142,0,0,2,0,2,54.0,89.3,252.2
2023-24,Danny Welbeck,Brighton,Forward,1687,5,4,4,0,8,492.0,320.9,326.2
2023-24,Andi Zeqiri,Brighton,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Igor Julio dos Santos de Paulo,Brighton,Defender,1631,0,0,4,0,2,23.0,135.5,297.8
2023-24,Jack Hinshelwood,Brighton,Midfielder,866,3,0,1,0,2,230.0,118.9,200.2
2023-24,Carlos Baleba,Brighton,Midfielder,1314,0,0,7,0,2,72.0,134.7,179.8
2023-24,Anssumane Fati Vieira,Brighton,Midfielder,509,2,1,2,0,1,292.0,92.1,121.4
2023-24,Mark O’Mahony,Brighton,Forward,61,0,0,1,0,0,6.0,1.6,6.0
2023-24,Benicio Baker-Boaitey,Brighton,Midfielder,37,0,0,1,0,0,4.0,12.6,4.6
2023-24,Ben Jackson,Brighton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Joshua Duffus,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Leigh Kavanagh,Brighton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Luca Barrington,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Cameron Peupion,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Valentín Barco,Brighton,Defender,307,0,0,1,0,0,39.0,69.6,44.8
2023-24,Samy Chouchane,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Odeluga Offiah,Brighton,Defender,126,0,0,0,0,0,4.0,5.5,6.4
2023-24,Noël Atom,Brighton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Enock Agyei,Burnley,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Ameen Al-Dakhil,Burnley,Defender,1055,1,0,1,0,0,84.0,42.8,193.0
2023-24,Samuel Bastien,Burnley,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Manuel Benson Hedilazio,Burnley,Midfielder,110,0,0,0,0,0,30.0,26.4,17.6
2023-24,Jordan Beyer,Burnley,Defender,1234,0,1,6,0,2,35.0,46.1,330.8
2023-24,Josh Brownhill,Burnley,Midfielder,2248,4,2,4,1,2,234.0,501.5,499.0
2023-24,Darko Churlinov,Burnley,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Jack Cork,Burnley,Midfielder,25,0,0,0,0,0,2.0,5.2,4.2
2023-24,Dara Costelloe,Burnley,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Josh Cullen,Burnley,Midfielder,2055,2,4,9,0,0,106.0,426.7,458.0
2023-24,CJ Egan-Riley,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Hjalmar Ekdal,Burnley,Defender,436,0,0,2,0,1,15.0,15.9,76.6
2023-24,Lyle Foster,Burnley,Forward,1898,5,3,0,1,2,467.0,263.4,364.2
2023-24,Denis Franchi,Burnley,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Jóhann Berg Gudmundsson,Burnley,Midfielder,1185,1,3,2,0,2,158.0,515.6,234.6
2023-24,Luke McNally,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Arijanet Muric,Burnley,Goalkeeper,900,0,0,0,0,0,0.0,40.3,513.0
2023-24,Dara O'Shea,Burnley,Defender,2892,3,4,5,1,2,213.0,189.7,772.0
2023-24,Michael Obafemi,Burnley,Forward,19,0,0,0,0,0,17.0,0.6,0.0
2023-24,Bailey Peacock-Farrell,Burnley,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Connor Roberts,Burnley,Defender,817,0,1,3,1,0,12.0,104.1,142.8
2023-24,Jay Rodriguez,Burnley,Forward,811,2,1,0,0,1,232.0,66.2,138.8
2023-24,Charlie Taylor,Burnley,Defender,2329,1,1,8,0,2,59.0,275.7,395.6
2023-24,Bobby Thomas,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Scott Twine,Burnley,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Lawrence Vigouroux,Burnley,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Victor da Silva,Burnley,Defender,2311,0,3,1,0,2,228.0,200.8,305.4
2023-24,Wout Weghorst,Burnley,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Anass Zaroury,Burnley,Midfielder,149,0,0,0,1,0,19.0,36.3,6.8
2023-24,David Datro Fofana,Burnley,Forward,876,4,1,1,0,1,273.0,111.7,212.0
2023-24,Sander Berge,Burnley,Midfielder,3002,1,2,8,1,2,161.0,446.3,533.6
2023-24,Zeki Amdouni,Burnley,Forward,1953,5,1,2,0,5,509.0,246.5,372.8
2023-24,James Trafford,Burnley,Goalkeeper,2520,0,0,2,0,2,0.0,3.3,903.6
2023-24,Nathan Redmond,Burnley,Midfielder,132,0,0,1,0,0,18.0,52.5,23.8
2023-24,Luca Koleosho,Burnley,Midfielder,972,1,2,0,0,3,213.0,147.9,86.8
2023-24,Jacob Bruun Larsen,Burnley,Midfielder,1235,6,0,1,0,3,448.0,416.5,335.8
2023-24,Owen Dodgson,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Wilson Odobert,Burnley,Midfielder,2095,3,4,3,0,2,445.0,435.4,331.0
2023-24,Hannes Delcroix,Burnley,Defender,584,0,0,2,0,0,42.0,57.8,110.0
2023-24,Aaron Ramsey,Burnley,Midfielder,522,0,0,1,0,0,53.0,28.0,51.2
2023-24,Han-Noah Massengo,Burnley,Midfielder,14,0,0,0,0,0,0.0,0.1,2.8
2023-24,Mike Trésor,Burnley,Midfielder,410,0,0,0,0,0,24.0,110.5,44.4
2023-24,Lorenz Assignon,Burnley,Defender,1235,1,2,3,1,0,119.0,176.0,270.2
2023-24,Maxime Esteve,Burnley,Defender,1310,0,0,6,0,0,29.0,38.9,229.2
2023-24,Moisés Caicedo Corozo,Chelsea,Midfielder,2865,1,3,11,0,7,68.0,403.2,613.6
2023-24,Robert Sánchez,Chelsea,Goalkeeper,1433,0,0,2,0,3,0.0,0.1,450.6
2023-24,Ethan Ampadu,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Andrey Nascimento dos Santos,Chelsea,Midfielder,7,0,0,0,0,0,3.0,0.5,0.0
2023-24,Kepa Arrizabalaga,Chelsea,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Pierre-Emerick Aubameyang,Chelsea,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,César Azpilicueta,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Abdul Rahman Baba,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Benoît Badiashile,Chelsea,Defender,1337,0,1,3,0,3,51.0,87.4,336.4
2023-24,Marcus Bettinelli,Chelsea,Goalkeeper,0,0,0,1,0,0,0.0,0.0,0.0
2023-24,Trevoh Chalobah,Chelsea,Defender,949,1,0,1,0,3,38.0,45.4,250.8
2023-24,Ben Chilwell,Chelsea,Defender,752,0,2,5,0,1,139.0,212.8,128.4
2023-24,Carney Chukwuemeka,Chelsea,Midfielder,222,1,1,2,0,0,52.0,68.6,78.4
2023-24,Levi Colwill,Chelsea,Defender,1794,1,1,2,0,5,163.0,113.2,394.6
2023-24,Marc Cucurella Saseta,Chelsea,Defender,1783,0,3,10,0,4,122.0,283.9,384.4
2023-24,Enzo Fernández,Chelsea,Midfielder,2208,3,3,7,0,5,369.0,567.7,527.2
2023-24,Wesley Fofana,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Conor Gallagher,Chelsea,Midfielder,3129,5,8,7,1,8,401.0,821.5,754.8
2023-24,Malo Gusto,Chelsea,Defender,1746,0,6,7,1,5,174.0,494.8,434.8
2023-24,Reece James,Chelsea,Defender,416,0,2,0,2,0,61.0,172.1,137.4
2023-24,Romelu Lukaku Bolingoli,Chelsea,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Noni Madueke,Chelsea,Midfielder,1044,5,3,2,0,4,401.0,287.5,341.6
2023-24,Mykhailo Mudryk,Chelsea,Midfielder,1564,5,5,5,0,7,420.0,457.5,347.2
2023-24,Nicolas Jackson,Chelsea,Forward,2801,14,6,10,0,9,1098.0,501.7,783.8
2023-24,Christopher Nkunku,Chelsea,Forward,437,3,0,0,0,0,222.0,74.5,134.6
2023-24,Christian Pulisic,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Malang Sarr,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Gabriel Słonina,Chelsea,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Raheem Sterling,Chelsea,Midfielder,1972,8,8,7,0,5,747.0,473.7,502.8
2023-24,Thiago Emiliano da Silva,Chelsea,Defender,2525,3,1,4,0,7,165.0,138.7,797.0
2023-24,Hakim Ziyech,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Cole Palmer,Chelsea,Midfielder,2617,22,13,7,0,7,1016.0,1022.5,1240.2
2023-24,Ângelo Gabriel Borges Damaceno,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Ian Maatsen,Chelsea,Midfielder,200,0,0,1,0,0,29.0,44.8,29.4
2023-24,Axel Disasi,Chelsea,Defender,2579,2,0,6,0,5,172.0,105.5,573.2
2023-24,Lesley Ugochukwu,Chelsea,Midfielder,296,0,0,2,0,1,4.0,44.4,60.8
2023-24,Mason Burstow,Chelsea,Forward,8,0,0,0,0,0,2.0,0.6,0.4
2023-24,Lucas Bergström,Chelsea,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Roméo Lavia,Chelsea,Midfielder,32,0,0,0,0,0,0.0,1.9,3.6
2023-24,Bashir Humphreys,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Deivid Washington de Souza Eugênio,Chelsea,Forward,11,0,0,0,0,0,4.0,0.1,0.0
2023-24,Eddie Beach,Chelsea,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Diego Manuel Jadon da Silva Moreira,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Đorđe Petrović,Chelsea,Goalkeeper,1986,0,0,2,0,5,0.0,0.0,567.8
2023-24,Alfie Gilchrist,Chelsea,Defender,200,1,0,1,0,1,33.0,8.6,70.6
2023-24,Ronnie Stutter,Chelsea,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Alex Matos,Chelsea,Midfielder,1,0,0,0,0,0,0.0,0.0,0.0
2023-24,Josh Brooking,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Leo Castledine,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Cesare Casadei,Chelsea,Midfielder,71,0,0,0,0,0,2.0,27.4,19.8
2023-24,Ishé Samuels-Smith,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Ollie Harrison,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Jimi Tauriainen,Chelsea,Midfielder,1,0,0,0,0,0,0.0,0.0,0.0
2023-24,Josh Acheampong,Chelsea,Defender,5,0,0,0,0,0,0.0,0.0,15.0
2023-24,Teddy Sharman-Lowe,Chelsea,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Tyrique George,Chelsea,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Kiano Dyer,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Ted Curd,Chelsea,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Zak Sturge,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Rob Holding,Crystal Palace,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Naouirou Ahamada,Crystal Palace,Midfielder,332,0,0,2,1,0,61.0,25.2,41.2
2023-24,Joachim Andersen,Crystal Palace,Defender,3416,2,3,7,0,10,253.0,301.1,873.6
2023-24,Jordan Ayew,Crystal Palace,Midfielder,2540,4,7,7,1,11,550.0,445.2,517.6
2023-24,Nathaniel Clyne,Crystal Palace,Defender,1335,0,1,0,0,5,21.0,67.8,179.6
2023-24,Cheick Doucouré,Crystal Palace,Midfielder,920,0,0,2,0,3,36.0,138.5,165.8
2023-24,Malcolm Ebiowei,Crystal Palace,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
